Province/State,Country,Last Update,Confirmed,Suspected,Recovered,Deathss,Unnamed: 0,Deaths
Hong Kong,Hong Kong,2020-02-05,21.0,0.0,0.0,,,1.0
Unknown,South Korea,2020-02-05,19.0,0.0,0.0,,,0.0
Qinghai,Mainland China,2020-02-05,17.0,0.0,3.0,,,0.0
Unknown,Germany,2020-02-03,12.0,0.0,0.0,,,0.0
Unknown,Malaysia,2020-02-05,12.0,0.0,0.0,,,0.0
Taiwan,Taiwan,2020-02-04,11.0,0.0,0.0,,,0.0
Macau,Macau,2020-02-04,10.0,0.0,0.0,,,0.0
Unknown,Vietnam,2020-02-03,8.0,0.0,1.0,,,0.0
Unknown,France,2020-02-01,6.0,0.0,0.0,,,0.0
Unknown,United Arab Emirates,2020-02-02,5.0,0.0,0.0,,,0.0
New South Wales,Australia,2020-02-01,4.0,0.0,2.0,,,0.0
Victoria,Australia,2020-02-01,4.0,0.0,0.0,,,0.0
Queensland,Australia,2020-02-04,3.0,0.0,0.0,,,0.0
Unknown,India,2020-02-03,3.0,0.0,0.0,,,0.0
South Australia,Australia,2020-02-02,2.0,0.0,0.0,,,0.0
"Toronto, ON",Canada,2020-02-04,2.0,0.0,0.0,,,0.0
Unknown,Italy,2020-01-31,2.0,0.0,0.0,,,0.0
Unknown,Philippines,2020-02-02,2.0,0.0,0.0,,,1.0
Unknown,Russia,2020-01-31,2.0,0.0,0.0,,,0.0
Unknown,UK,2020-02-01,2.0,0.0,0.0,,,0.0
"Chicago, IL",United States,2020-02-01,2.0,0.0,0.0,,,0.0
"San Benito, CA",United States,2020-02-03,2.0,0.0,0.0,,,0.0
"Santa Clara, CA",United States,2020-02-03,2.0,0.0,0.0,,,0.0
Unknown,Belgium,2020-02-04,1.0,0.0,0.0,,,0.0
Unknown,Cambodia,2020-01-31,1.0,0.0,0.0,,,0.0
British Columbia,Canada,2020-02-01,1.0,0.0,0.0,,,0.0
"London, ON",Canada,2020-02-04,1.0,0.0,0.0,,,0.0
Unknown,Finland,2020-01-31,1.0,0.0,0.0,,,0.0
Tibet,Mainland China,2020-02-01,1.0,0.0,0.0,,,0.0
Unknown,Nepal,2020-01-31,1.0,0.0,0.0,,,0.0
Unknown,Spain,2020-02-01,1.0,0.0,0.0,,,0.0
Unknown,Sri Lanka,2020-01-31,1.0,0.0,0.0,,,0.0
Unknown,Sweden,2020-02-01,1.0,0.0,0.0,,,0.0
"Boston, MA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Los Angeles, CA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Orange, CA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Seattle, WA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Tempe, AZ",United States,2020-02-01,1.0,0.0,0.0,,,0.0
Hubei,Mainland China,2020-02-04,16678.0,0.0,522.0,,,479.0
Zhejiang,Mainland China,2020-02-05,895.0,0.0,63.0,,,0.0
Guangdong,Mainland China,2020-02-05,870.0,0.0,32.0,,,0.0
Henan,Mainland China,2020-02-05,764.0,0.0,41.0,,,2.0
Hunan,Mainland China,2020-02-05,661.0,0.0,35.0,,,0.0
Jiangxi,Mainland China,2020-02-05,548.0,0.0,27.0,,,0.0
Anhui,Mainland China,2020-02-05,530.0,0.0,20.0,,,0.0
Chongqing,Mainland China,2020-02-05,366.0,0.0,14.0,,,2.0
Jiangsu,Mainland China,2020-02-05,341.0,0.0,13.0,,,0.0
Sichuan,Mainland China,2020-02-05,301.0,0.0,23.0,,,1.0
Shandong,Mainland China,2020-02-05,298.0,0.0,13.0,,,0.0
Shanghai,Mainland China,2020-02-05,233.0,0.0,12.0,,,1.0
Beijing,Mainland China,2020-02-04,228.0,0.0,23.0,,,1.0
Fujian,Mainland China,2020-02-04,194.0,0.0,3.0,,,0.0
Heilongjiang,Mainland China,2020-02-05,190.0,0.0,4.0,,,2.0
Shaanxi,Mainland China,2020-02-05,165.0,0.0,2.0,,,0.0
Guangxi,Mainland China,2020-02-05,150.0,0.0,10.0,,,0.0
Hebei,Mainland China,2020-02-05,135.0,0.0,4.0,,,1.0
Yunnan,Mainland China,2020-02-04,122.0,0.0,5.0,,,0.0
Hainan,Mainland China,2020-02-05,91.0,0.0,4.0,,,1.0
Liaoning,Mainland China,2020-02-04,81.0,0.0,2.0,,,0.0
Shanxi,Mainland China,2020-02-04,81.0,0.0,4.0,,,0.0
Tianjin,Mainland China,2020-02-04,67.0,0.0,2.0,,,0.0
Guizhou,Mainland China,2020-02-05,64.0,0.0,5.0,,,0.0
Gansu,Mainland China,2020-02-04,57.0,0.0,4.0,,,0.0
Jilin,Mainland China,2020-02-05,54.0,0.0,1.0,,,0.0
Inner Mongolia,Mainland China,2020-02-05,42.0,0.0,1.0,,,0.0
Ningxia,Mainland China,2020-02-04,34.0,0.0,1.0,,,0.0
Xinjiang,Mainland China,2020-02-05,32.0,0.0,0.0,,,0.0
Unknown,Thailand,2020-02-04,25.0,0.0,5.0,,,0.0
Unknown,Singapore,2020-02-04,24.0,0.0,0.0,,,0.0
Unknown,Japan,2020-02-04,22.0,0.0,1.0,,,0.0
Hong Kong,Hong Kong,2020-02-05,18.0,0.0,0.0,,,1.0
Qinghai,Mainland China,2020-02-05,17.0,0.0,0.0,,,0.0
Unknown,South Korea,2020-02-04,16.0,0.0,0.0,,,0.0
Unknown,Germany,2020-02-03,12.0,0.0,0.0,,,0.0
Taiwan,Taiwan,2020-02-04,11.0,0.0,0.0,,,0.0
Macau,Macau,2020-02-04,10.0,0.0,0.0,,,0.0
Unknown,Malaysia,2020-02-04,10.0,0.0,0.0,,,0.0
Unknown,Vietnam,2020-02-03,8.0,0.0,1.0,,,0.0
Unknown,France,2020-02-01,6.0,0.0,0.0,,,0.0
Unknown,United Arab Emirates,2020-02-02,5.0,0.0,0.0,,,0.0
New South Wales,Australia,2020-02-01,4.0,0.0,2.0,,,0.0
Victoria,Australia,2020-02-01,4.0,0.0,0.0,,,0.0
Queensland,Australia,2020-02-04,3.0,0.0,0.0,,,0.0
Unknown,India,2020-02-03,3.0,0.0,0.0,,,0.0
South Australia,Australia,2020-02-02,2.0,0.0,0.0,,,0.0
"Toronto, ON",Canada,2020-02-04,2.0,0.0,0.0,,,0.0
Unknown,Italy,2020-01-31,2.0,0.0,0.0,,,0.0
Unknown,Philippines,2020-02-02,2.0,0.0,0.0,,,1.0
Unknown,Russia,2020-01-31,2.0,0.0,0.0,,,0.0
Unknown,UK,2020-02-01,2.0,0.0,0.0,,,0.0
"Chicago, IL",United States,2020-02-01,2.0,0.0,0.0,,,0.0
"San Benito, CA",United States,2020-02-03,2.0,0.0,0.0,,,0.0
"Santa Clara, CA",United States,2020-02-03,2.0,0.0,0.0,,,0.0
Unknown,Belgium,2020-02-04,1.0,0.0,0.0,,,0.0
Unknown,Cambodia,2020-01-31,1.0,0.0,0.0,,,0.0
British Columbia,Canada,2020-02-01,1.0,0.0,0.0,,,0.0
"London, ON",Canada,2020-02-04,1.0,0.0,0.0,,,0.0
Unknown,Finland,2020-01-31,1.0,0.0,0.0,,,0.0
Tibet,Mainland China,2020-02-01,1.0,0.0,0.0,,,0.0
Unknown,Nepal,2020-01-31,1.0,0.0,0.0,,,0.0
Unknown,Spain,2020-02-01,1.0,0.0,0.0,,,0.0
Unknown,Sri Lanka,2020-01-31,1.0,0.0,0.0,,,0.0
Unknown,Sweden,2020-02-01,1.0,0.0,0.0,,,0.0
"Boston, MA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Los Angeles, CA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Orange, CA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Seattle, WA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Tempe, AZ",United States,2020-02-01,1.0,0.0,0.0,,,0.0
Hubei,Mainland China,2020-02-04,13522.0,0.0,397.0,,,414.0
Zhejiang,Mainland China,2020-02-04,829.0,0.0,62.0,,,0.0
Guangdong,Mainland China,2020-02-04,813.0,0.0,30.0,,,0.0
Henan,Mainland China,2020-02-04,675.0,0.0,27.0,,,2.0
Hunan,Mainland China,2020-02-04,593.0,0.0,31.0,,,0.0
Anhui,Mainland China,2020-02-04,480.0,0.0,20.0,,,0.0
Jiangxi,Mainland China,2020-02-04,476.0,0.0,20.0,,,0.0
Chongqing,Mainland China,2020-02-04,344.0,0.0,9.0,,,2.0
Jiangsu,Mainland China,2020-02-04,308.0,0.0,12.0,,,0.0
Sichuan,Mainland China,2020-02-04,282.0,0.0,14.0,,,1.0
Shandong,Mainland China,2020-02-04,275.0,0.0,11.0,,,0.0
Beijing,Mainland China,2020-02-04,228.0,0.0,23.0,,,1.0
Shanghai,Mainland China,2020-02-04,219.0,0.0,12.0,,,1.0
Fujian,Mainland China,2020-02-04,194.0,0.0,3.0,,,0.0
Heilongjiang,Mainland China,2020-02-04,155.0,0.0,4.0,,,2.0
Shaanxi,Mainland China,2020-02-04,142.0,0.0,2.0,,,0.0
Guangxi,Mainland China,2020-02-04,139.0,0.0,10.0,,,0.0
Hebei,Mainland China,2020-02-04,126.0,0.0,4.0,,,1.0
Yunnan,Mainland China,2020-02-04,119.0,0.0,5.0,,,0.0
Liaoning,Mainland China,2020-02-04,81.0,0.0,2.0,,,0.0
Hainan,Mainland China,2020-02-04,80.0,0.0,5.0,,,1.0
Shanxi,Mainland China,2020-02-04,74.0,0.0,4.0,,,0.0
Tianjin,Mainland China,2020-02-04,67.0,0.0,2.0,,,0.0
Guizhou,Mainland China,2020-02-04,58.0,0.0,2.0,,,0.0
Gansu,Mainland China,2020-02-04,57.0,0.0,4.0,,,0.0
Jilin,Mainland China,2020-02-04,42.0,0.0,1.0,,,0.0
Inner Mongolia,Mainland China,2020-02-04,35.0,0.0,1.0,,,0.0
Ningxia,Mainland China,2020-02-04,34.0,0.0,1.0,,,0.0
Xinjiang,Mainland China,2020-02-04,29.0,0.0,0.0,,,0.0
Unknown,Thailand,2020-02-04,25.0,0.0,5.0,,,0.0
Unknown,Singapore,2020-02-04,24.0,0.0,0.0,,,0.0
Unknown,Japan,2020-02-04,22.0,0.0,1.0,,,0.0
Hong Kong,Hong Kong,2020-02-04,17.0,0.0,0.0,,,1.0
Unknown,South Korea,2020-02-04,16.0,0.0,0.0,,,0.0
Qinghai,Mainland China,2020-02-04,15.0,0.0,0.0,,,0.0
Unknown,Germany,2020-02-03,12.0,0.0,0.0,,,0.0
Taiwan,Taiwan,2020-02-04,11.0,0.0,0.0,,,0.0
Macau,Macau,2020-02-04,10.0,0.0,0.0,,,0.0
Unknown,Malaysia,2020-02-04,10.0,0.0,0.0,,,0.0
Unknown,Vietnam,2020-02-03,8.0,0.0,1.0,,,0.0
Unknown,France,2020-02-01,6.0,0.0,0.0,,,0.0
Unknown,United Arab Emirates,2020-02-02,5.0,0.0,0.0,,,0.0
New South Wales,Australia,2020-02-01,4.0,0.0,2.0,,,0.0
Victoria,Australia,2020-02-01,4.0,0.0,0.0,,,0.0
Queensland,Australia,2020-02-04,3.0,0.0,0.0,,,0.0
Unknown,India,2020-02-03,3.0,0.0,0.0,,,0.0
South Australia,Australia,2020-02-02,2.0,0.0,0.0,,,0.0
"Toronto, ON",Canada,2020-02-04,2.0,0.0,0.0,,,0.0
Unknown,Italy,2020-01-31,2.0,0.0,0.0,,,0.0
Unknown,Philippines,2020-02-02,2.0,0.0,0.0,,,1.0
Unknown,Russia,2020-01-31,2.0,0.0,0.0,,,0.0
Unknown,UK,2020-02-01,2.0,0.0,0.0,,,0.0
"Chicago, IL",United States,2020-02-01,2.0,0.0,0.0,,,0.0
"San Benito, CA",United States,2020-02-03,2.0,0.0,0.0,,,0.0
"Santa Clara, CA",United States,2020-02-03,2.0,0.0,0.0,,,0.0
Unknown,Belgium,2020-02-04,1.0,0.0,0.0,,,0.0
Unknown,Cambodia,2020-01-31,1.0,0.0,0.0,,,0.0
British Columbia,Canada,2020-02-01,1.0,0.0,0.0,,,0.0
"London, ON",Canada,2020-02-04,1.0,0.0,0.0,,,0.0
Unknown,Finland,2020-01-31,1.0,0.0,0.0,,,0.0
Tibet,Mainland China,2020-02-01,1.0,0.0,0.0,,,0.0
Unknown,Nepal,2020-01-31,1.0,0.0,0.0,,,0.0
Unknown,Spain,2020-02-01,1.0,0.0,0.0,,,0.0
Unknown,Sri Lanka,2020-01-31,1.0,0.0,0.0,,,0.0
Unknown,Sweden,2020-02-01,1.0,0.0,0.0,,,0.0
"Boston, MA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Los Angeles, CA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Orange, CA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Seattle, WA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Tempe, AZ",United States,2020-02-01,1.0,0.0,0.0,,,0.0
Hubei,Mainland China,2020-02-04,13522.0,0.0,397.0,,,414.0
Zhejiang,Mainland China,2020-02-04,829.0,0.0,62.0,,,0.0
Guangdong,Mainland China,2020-02-04,813.0,0.0,30.0,,,0.0
Henan,Mainland China,2020-02-04,675.0,0.0,27.0,,,2.0
Hunan,Mainland China,2020-02-04,593.0,0.0,30.0,,,0.0
Anhui,Mainland China,2020-02-04,480.0,0.0,20.0,,,0.0
Jiangxi,Mainland China,2020-02-04,476.0,0.0,19.0,,,0.0
Chongqing,Mainland China,2020-02-04,344.0,0.0,9.0,,,2.0
Jiangsu,Mainland China,2020-02-04,308.0,0.0,12.0,,,0.0
Sichuan,Mainland China,2020-02-04,282.0,0.0,14.0,,,1.0
Shandong,Mainland China,2020-02-04,275.0,0.0,11.0,,,0.0
Beijing,Mainland China,2020-02-04,228.0,0.0,23.0,,,1.0
Shanghai,Mainland China,2020-02-04,219.0,0.0,12.0,,,1.0
Fujian,Mainland China,2020-02-04,194.0,0.0,3.0,,,0.0
Heilongjiang,Mainland China,2020-02-04,155.0,0.0,4.0,,,2.0
Shaanxi,Mainland China,2020-02-04,142.0,0.0,2.0,,,0.0
Guangxi,Mainland China,2020-02-04,139.0,0.0,10.0,,,0.0
Hebei,Mainland China,2020-02-04,126.0,0.0,4.0,,,1.0
Yunnan,Mainland China,2020-02-04,119.0,0.0,5.0,,,0.0
Hainan,Mainland China,2020-02-04,80.0,0.0,5.0,,,1.0
Liaoning,Mainland China,2020-02-04,77.0,0.0,2.0,,,0.0
Shanxi,Mainland China,2020-02-04,74.0,0.0,4.0,,,0.0
Tianjin,Mainland China,2020-02-04,67.0,0.0,1.0,,,0.0
Guizhou,Mainland China,2020-02-04,58.0,0.0,2.0,,,0.0
Gansu,Mainland China,2020-02-03,55.0,0.0,3.0,,,0.0
Jilin,Mainland China,2020-02-04,42.0,0.0,1.0,,,0.0
Inner Mongolia,Mainland China,2020-02-04,35.0,0.0,1.0,,,0.0
Ningxia,Mainland China,2020-02-04,34.0,0.0,1.0,,,0.0
Xinjiang,Mainland China,2020-02-04,29.0,0.0,0.0,,,0.0
Unknown,Japan,2020-02-01,20.0,0.0,1.0,,,0.0
Unknown,Thailand,2020-01-31,19.0,0.0,5.0,,,0.0
Unknown,Singapore,2020-02-02,18.0,0.0,0.0,,,0.0
Hong Kong,Hong Kong,2020-02-04,17.0,0.0,0.0,,,1.0
Qinghai,Mainland China,2020-02-04,15.0,0.0,0.0,,,0.0
Unknown,South Korea,2020-02-02,15.0,0.0,0.0,,,0.0
Unknown,Germany,2020-02-03,12.0,0.0,0.0,,,0.0
Macau,Macau,2020-02-04,10.0,0.0,0.0,,,0.0
Unknown,Malaysia,2020-02-04,10.0,0.0,0.0,,,0.0
Taiwan,Taiwan,2020-01-31,10.0,0.0,0.0,,,0.0
Unknown,Vietnam,2020-02-03,8.0,0.0,1.0,,,0.0
Unknown,France,2020-02-01,6.0,0.0,0.0,,,0.0
Unknown,United Arab Emirates,2020-02-02,5.0,0.0,0.0,,,0.0
New South Wales,Australia,2020-02-01,4.0,0.0,2.0,,,0.0
Victoria,Australia,2020-02-01,4.0,0.0,0.0,,,0.0
Unknown,India,2020-02-03,3.0,0.0,0.0,,,0.0
Queensland,Australia,2020-02-02,2.0,0.0,0.0,,,0.0
South Australia,Australia,2020-02-02,2.0,0.0,0.0,,,0.0
"Toronto, ON",Canada,2020-02-04,2.0,0.0,0.0,,,0.0
Unknown,Italy,2020-01-31,2.0,0.0,0.0,,,0.0
Unknown,Philippines,2020-02-02,2.0,0.0,0.0,,,1.0
Unknown,Russia,2020-01-31,2.0,0.0,0.0,,,0.0
Unknown,UK,2020-02-01,2.0,0.0,0.0,,,0.0
"Chicago, IL",United States,2020-02-01,2.0,0.0,0.0,,,0.0
"San Benito, CA",United States,2020-02-03,2.0,0.0,0.0,,,0.0
"Santa Clara, CA",United States,2020-02-03,2.0,0.0,0.0,,,0.0
Unknown,Cambodia,2020-01-31,1.0,0.0,0.0,,,0.0
British Columbia,Canada,2020-02-01,1.0,0.0,0.0,,,0.0
"London, ON",Canada,2020-02-04,1.0,0.0,0.0,,,0.0
Unknown,Finland,2020-01-31,1.0,0.0,0.0,,,0.0
Tibet,Mainland China,2020-02-01,1.0,0.0,0.0,,,0.0
Unknown,Nepal,2020-01-31,1.0,0.0,0.0,,,0.0
Unknown,Spain,2020-02-01,1.0,0.0,0.0,,,0.0
Unknown,Sri Lanka,2020-01-31,1.0,0.0,0.0,,,0.0
Unknown,Sweden,2020-02-01,1.0,0.0,0.0,,,0.0
"Boston, MA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Los Angeles, CA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Orange, CA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Seattle, WA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Tempe, AZ",United States,2020-02-01,1.0,0.0,0.0,,,0.0
Hubei,Mainland China,2020-02-04,13522.0,0.0,396.0,,,414.0
Zhejiang,Mainland China,2020-02-04,829.0,0.0,48.0,,,0.0
Guangdong,Mainland China,2020-02-04,797.0,0.0,21.0,,,0.0
Henan,Mainland China,2020-02-04,675.0,0.0,20.0,,,2.0
Hunan,Mainland China,2020-02-04,593.0,0.0,22.0,,,0.0
Anhui,Mainland China,2020-02-04,480.0,0.0,14.0,,,0.0
Jiangxi,Mainland China,2020-02-04,476.0,0.0,19.0,,,0.0
Chongqing,Mainland China,2020-02-03,337.0,0.0,9.0,,,2.0
Jiangsu,Mainland China,2020-02-04,308.0,0.0,8.0,,,0.0
Sichuan,Mainland China,2020-02-04,282.0,0.0,14.0,,,1.0
Shandong,Mainland China,2020-02-04,270.0,0.0,7.0,,,0.0
Beijing,Mainland China,2020-02-03,212.0,0.0,12.0,,,1.0
Shanghai,Mainland China,2020-02-04,208.0,0.0,10.0,,,1.0
Fujian,Mainland China,2020-02-03,179.0,0.0,1.0,,,0.0
Heilongjiang,Mainland China,2020-02-04,155.0,0.0,2.0,,,2.0
Shaanxi,Mainland China,2020-02-04,142.0,0.0,1.0,,,0.0
Guangxi,Mainland China,2020-02-04,139.0,0.0,7.0,,,0.0
Hebei,Mainland China,2020-02-04,126.0,0.0,3.0,,,1.0
Yunnan,Mainland China,2020-02-03,117.0,0.0,5.0,,,0.0
Hainan,Mainland China,2020-02-04,79.0,0.0,4.0,,,1.0
Liaoning,Mainland China,2020-02-03,74.0,0.0,1.0,,,0.0
Shanxi,Mainland China,2020-02-03,74.0,0.0,2.0,,,0.0
Tianjin,Mainland China,2020-02-03,60.0,0.0,1.0,,,0.0
Guizhou,Mainland China,2020-02-04,56.0,0.0,2.0,,,0.0
Gansu,Mainland China,2020-02-03,55.0,0.0,3.0,,,0.0
Jilin,Mainland China,2020-02-04,42.0,0.0,1.0,,,0.0
Inner Mongolia,Mainland China,2020-02-03,34.0,0.0,1.0,,,0.0
Ningxia,Mainland China,2020-02-04,34.0,0.0,1.0,,,0.0
Xinjiang,Mainland China,2020-02-04,29.0,0.0,0.0,,,0.0
Unknown,Japan,2020-02-01,20.0,0.0,1.0,,,0.0
Unknown,Thailand,2020-01-31,19.0,0.0,5.0,,,0.0
Unknown,Singapore,2020-02-02,18.0,0.0,0.0,,,0.0
Hong Kong,Hong Kong,2020-02-02,15.0,0.0,0.0,,,0.0
Qinghai,Mainland China,2020-02-04,15.0,0.0,0.0,,,0.0
Unknown,South Korea,2020-02-02,15.0,0.0,0.0,,,0.0
Unknown,Germany,2020-02-03,12.0,0.0,0.0,,,0.0
Taiwan,Taiwan,2020-01-31,10.0,0.0,0.0,,,0.0
Macau,Macau,2020-02-02,8.0,0.0,0.0,,,0.0
Unknown,Malaysia,2020-01-31,8.0,0.0,0.0,,,0.0
Unknown,Vietnam,2020-02-03,8.0,0.0,1.0,,,0.0
Unknown,France,2020-02-01,6.0,0.0,0.0,,,0.0
Unknown,United Arab Emirates,2020-02-02,5.0,0.0,0.0,,,0.0
New South Wales,Australia,2020-02-01,4.0,0.0,2.0,,,0.0
Victoria,Australia,2020-02-01,4.0,0.0,0.0,,,0.0
Unknown,India,2020-02-03,3.0,0.0,0.0,,,0.0
Queensland,Australia,2020-02-02,2.0,0.0,0.0,,,0.0
South Australia,Australia,2020-02-02,2.0,0.0,0.0,,,0.0
"Toronto, ON",Canada,2020-02-04,2.0,0.0,0.0,,,0.0
Unknown,Italy,2020-01-31,2.0,0.0,0.0,,,0.0
Unknown,Philippines,2020-02-02,2.0,0.0,0.0,,,1.0
Unknown,Russia,2020-01-31,2.0,0.0,0.0,,,0.0
Unknown,UK,2020-02-01,2.0,0.0,0.0,,,0.0
"Chicago, IL",United States,2020-02-01,2.0,0.0,0.0,,,0.0
"San Benito, CA",United States,2020-02-03,2.0,0.0,0.0,,,0.0
"Santa Clara, CA",United States,2020-02-03,2.0,0.0,0.0,,,0.0
Unknown,Cambodia,2020-01-31,1.0,0.0,0.0,,,0.0
British Columbia,Canada,2020-02-01,1.0,0.0,0.0,,,0.0
"London, ON",Canada,2020-02-04,1.0,0.0,0.0,,,0.0
Unknown,Finland,2020-01-31,1.0,0.0,0.0,,,0.0
Tibet,Mainland China,2020-02-01,1.0,0.0,0.0,,,0.0
Unknown,Nepal,2020-01-31,1.0,0.0,0.0,,,0.0
Unknown,Spain,2020-02-01,1.0,0.0,0.0,,,0.0
Unknown,Sri Lanka,2020-01-31,1.0,0.0,0.0,,,0.0
Unknown,Sweden,2020-02-01,1.0,0.0,0.0,,,0.0
"Boston, MA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Los Angeles, CA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Orange, CA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Seattle, WA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Tempe, AZ",United States,2020-02-01,1.0,0.0,0.0,,,0.0
Hubei,Mainland China,2020-02-03,11177.0,0.0,300.0,,,350.0
Guangdong,Mainland China,2020-02-03,725.0,0.0,21.0,,,0.0
Zhejiang,Mainland China,2020-02-03,724.0,0.0,43.0,,,0.0
Henan,Mainland China,2020-02-03,566.0,0.0,16.0,,,2.0
Hunan,Mainland China,2020-02-03,521.0,0.0,22.0,,,0.0
Anhui,Mainland China,2020-02-03,408.0,0.0,14.0,,,0.0
Jiangxi,Mainland China,2020-02-03,391.0,0.0,18.0,,,0.0
Chongqing,Mainland China,2020-02-03,312.0,0.0,8.0,,,2.0
Jiangsu,Mainland China,2020-02-03,271.0,0.0,8.0,,,0.0
Shandong,Mainland China,2020-02-03,259.0,0.0,7.0,,,0.0
Sichuan,Mainland China,2020-02-03,254.0,0.0,14.0,,,1.0
Beijing,Mainland China,2020-02-03,212.0,0.0,12.0,,,1.0
Shanghai,Mainland China,2020-02-03,203.0,0.0,10.0,,,1.0
Fujian,Mainland China,2020-02-03,179.0,0.0,1.0,,,0.0
Shaanxi,Mainland China,2020-02-03,128.0,0.0,0.0,,,0.0
Guangxi,Mainland China,2020-02-03,127.0,0.0,7.0,,,0.0
Heilongjiang,Mainland China,2020-02-03,121.0,0.0,2.0,,,2.0
Yunnan,Mainland China,2020-02-03,114.0,0.0,5.0,,,0.0
Hebei,Mainland China,2020-02-03,113.0,0.0,3.0,,,1.0
Liaoning,Mainland China,2020-02-03,74.0,0.0,1.0,,,0.0
Hainan,Mainland China,2020-02-03,72.0,0.0,4.0,,,1.0
Shanxi,Mainland China,2020-02-03,66.0,0.0,2.0,,,0.0
Tianjin,Mainland China,2020-02-03,60.0,0.0,1.0,,,0.0
Gansu,Mainland China,2020-02-02,51.0,0.0,3.0,,,0.0
Guizhou,Mainland China,2020-02-03,46.0,0.0,2.0,,,0.0
Inner Mongolia,Mainland China,2020-02-03,34.0,0.0,1.0,,,0.0
Jilin,Mainland China,2020-02-03,31.0,0.0,1.0,,,0.0
Ningxia,Mainland China,2020-02-03,31.0,0.0,1.0,,,0.0
Xinjiang,Mainland China,2020-02-03,24.0,0.0,0.0,,,0.0
Unknown,Japan,2020-02-01,20.0,0.0,1.0,,,0.0
Unknown,Thailand,2020-01-31,19.0,0.0,5.0,,,0.0
Unknown,Singapore,2020-02-02,18.0,0.0,0.0,,,0.0
Hong Kong,Hong Kong,2020-02-02,15.0,0.0,0.0,,,0.0
Unknown,South Korea,2020-02-02,15.0,0.0,0.0,,,0.0
Qinghai,Mainland China,2020-02-03,13.0,0.0,0.0,,,0.0
Unknown,Germany,2020-02-02,10.0,0.0,0.0,,,0.0
Taiwan,Taiwan,2020-01-31,10.0,0.0,0.0,,,0.0
Macau,Macau,2020-02-02,8.0,0.0,0.0,,,0.0
Unknown,Malaysia,2020-01-31,8.0,0.0,0.0,,,0.0
Unknown,France,2020-02-01,6.0,0.0,0.0,,,0.0
Unknown,Vietnam,2020-02-01,6.0,0.0,1.0,,,0.0
Unknown,United Arab Emirates,2020-02-02,5.0,0.0,0.0,,,0.0
New South Wales,Australia,2020-02-01,4.0,0.0,2.0,,,0.0
Victoria,Australia,2020-02-01,4.0,0.0,0.0,,,0.0
Ontario,Canada,2020-02-01,3.0,0.0,0.0,,,0.0
Queensland,Australia,2020-02-02,2.0,0.0,0.0,,,0.0
South Australia,Australia,2020-02-02,2.0,0.0,0.0,,,0.0
Unknown,India,2020-02-02,2.0,0.0,0.0,,,0.0
Unknown,Italy,2020-01-31,2.0,0.0,0.0,,,0.0
Unknown,Philippines,2020-02-02,2.0,0.0,0.0,,,1.0
Unknown,Russia,2020-01-31,2.0,0.0,0.0,,,0.0
Unknown,UK,2020-02-01,2.0,0.0,0.0,,,0.0
"Chicago, IL",United States,2020-02-01,2.0,0.0,0.0,,,0.0
"San Benito, CA",United States,2020-02-03,2.0,0.0,0.0,,,0.0
"Santa Clara, CA",United States,2020-02-03,2.0,0.0,0.0,,,0.0
Unknown,Cambodia,2020-01-31,1.0,0.0,0.0,,,0.0
British Columbia,Canada,2020-02-01,1.0,0.0,0.0,,,0.0
Unknown,Finland,2020-01-31,1.0,0.0,0.0,,,0.0
Tibet,Mainland China,2020-02-01,1.0,0.0,0.0,,,0.0
Unknown,Nepal,2020-01-31,1.0,0.0,0.0,,,0.0
Unknown,Spain,2020-02-01,1.0,0.0,0.0,,,0.0
Unknown,Sri Lanka,2020-01-31,1.0,0.0,0.0,,,0.0
Unknown,Sweden,2020-02-01,1.0,0.0,0.0,,,0.0
"Boston, MA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Los Angeles, CA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Orange, CA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Seattle, WA",United States,2020-02-01,1.0,0.0,0.0,,,0.0
"Tempe, AZ",United States,2020-02-01,1.0,0.0,0.0,,,0.0
Hubei,Mainland China,2020-02-02,11177.0,0.0,295.0,,,350.0
Zhejiang,Mainland China,2020-02-03,724.0,0.0,36.0,,,0.0
